,url,Position,Company,Location,Job_Description
3040,https://www.glassdoor.co.in/partner/jobListing.htm?pos=302&ao=437149&s=58&guid=0000016baf3499f4a7aa3b9cb7377ae3&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&ea=1&cs=1_a1b6ddd9&cb=1562012588940&jobListingId=3201350189,Front-end Developer (React),TechChefs Software,Bengaluru,"Responsibilities:

Work on application development using React

Building reusable components and front-end libraries for future use

Translating User Stories and wireframes into high quality code

Create applications which provide fantastic UI/UX and responsive design

Integrate apps with third-party APIs and Cloud APIs

Apply core Computer Science concepts to improve consumer web apps

Design for scalability and adherence to standards

Required Qualifications and Competencies:

Should be excellent in React

Should be very strong in TypeScript

Should be strong in ECMA (ES6 and above)

Should have exposure to Redux or MobX or equivalent

Should have consumed RESTful webservices

Experience with CICD using technologies like Gitlab or GitHub

Familiarity with NoSQL Databases like Elasticsearch, MongoDB and Cassandra

Key Words: React"
3045,https://www.glassdoor.co.in/partner/jobListing.htm?pos=115&ao=437149&s=58&guid=0000016baf34450ba12168bb55afefd0&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_8e8f0698&cb=1562012567389&jobListingId=3200664259,Front End Developer,Pratilipi,Bengaluru,"When was the last time you read a book in your mother tongue? How many books in your mother tongue can you even find in Amazon, Flipkart or even bookstore chains?

We are changing that!

Come and help us build the front-end for the product that is making India well read again.

Job Description: Drive various engineering + marketing experiments. Ability to work independently and get work done quickly -with our without others' support-

#Above Market Salary

#Way above market ESOPs

#Backed by Times Internet

#Winner of numerous awards

# 550+ Authors, 2,50,000+ Content pieces read in 7 months."
3046,https://www.glassdoor.co.in/partner/jobListing.htm?pos=224&ao=8095&s=58&guid=0000016baf347568ab3c120d65d035ed&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_adf7e54a&cb=1562012579588&jobListingId=2553615508,Front End Engineer,HackerRank,Bengaluru,"HackerRank is a Y Combinator alumnus backed by tier one Silicon Valley VCs. We are a skills-based hiring platform that helps companies evaluate technical skills, better. We're driving a new paradigm shift by eliminating resumes and creating opportunities for hundreds of thousands of programmers worldwide. We have a community of 5M+ developers and 1,000+ customers across industries, and the best part is we are just getting started. Our customers - including VMware, Twitter, Capital One and many other Fortune 100 companies - rely on HackerRank to build strong engineering teams.

We've assembled an amazing team that's passionate about creating more opportunities for people by changing the way companies hire. We are ambitious, data-drivenÂ givers, and we love delighting customers. If you're interested in scaling HackerRank by working with some of the largest companies in the world, let's talk.

WHAT YOU'LL LOVE TO DOâ€¦

An ideal Front End Engineer would have minimum 7+ years of experience in building highly scalable & responsive UI on the Web/Mobile
Minimum of 4+ years web development technologies including HTML5, JavaScript, CSS and general Web 2.0 techniques
Experience writing modular/reusable code and using modern JS frameworks like React / Angular JS / Vue, or other comparable frameworks or toolkits
Experience working with Design and understanding of different frameworks.
Great interpersonal & communication skills

WHAT YOU'VE ALREADY DONEâ€¦

Experience with web-page optimization, I18N, Accessibility, AMP
Experience with security and threat modeling
Open source contribution is a big plus
Knowledge of databases like MySQL, Elasticsearch, and MongoDB will be a plus
Solid understanding of object-oriented programming concepts will be good
Experience in Node Js and Dev tooling.

GET EXCITED. Because you're about to have a huge impact.

HackerRank is growing fast and we're having a great time working together as we build! We're a fun, friendly, passionate bunch. We're a team of teams and we're looking for more smiling faces to come join us! The position is full-time and based in theÂ heart of Bangalore.

PERKS & BENEFITS. ""As if working alongside the smartest brains wasn't enough!""

We have a full package of competitiveÂ benefits and perks available for you and your dependents:


Insurance to all Employees (term life, personal accident, medical, gratuity) along with insurance to their dependents(medical).
Employee stock options, flexible work hours and time off.
Employee Reimbursements on gym, telephone, internet etc.
Our pantry is stocked with healthy snacks, fruits, Coffee and free catered lunch every day.
Ping pong, hoverboard, foosball, PS4 and many office celebrations like Mafia games, outings, movie evenings to name a few!

Â "
3050,https://www.glassdoor.co.in/partner/jobListing.htm?pos=2922&ao=437149&s=58&guid=0000016baf380ff7a312bdc7bdc88995&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&ea=1&cs=1_aa7a36f3&cb=1562012815879&jobListingId=3202288369,"Full Stack Developer (React, Java)",TechChefs Software,Bengaluru,"Responsibilities:

Implement User Stories across the entire tech stack (React, Java-Spring, Database)

Create applications which provide fantastic UI/UX

Create scalable and distributed microservices

Integrate with third-party APIs and Cloud APIs

Required Qualifications and Competencies:

Should be excellent in React

Should be very strong in TypeScript

Should be strong in ECMA (ES6 and above)

Should have exposure to Redux or MobX or equivalent

Should be excellent in Java SpringBoot

Should have implemented RESTful webservices

Experience with CICD using technologies like Gitlab or GitHub

Familiarity with NoSQL Databases like Elastic Search, MongoDB and Cassandra

Key Words: React, Java, SpringBoot"
3051,https://www.glassdoor.co.in/partner/jobListing.htm?pos=2605&ao=437149&s=58&guid=0000016baf37ac31acc69fc6b5b58a2c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&ea=1&cs=1_9b1a4981&cb=1562012790240&jobListingId=3276514305,Back end developer [PHP] - Technology,The Fuller Life,Bengaluru,"(2-3 years experience)

We are looking for a PHP Developer responsible, with a working experience of 2+ years, for managing backend services and the interchange of data between the server and the users. Your primary focus will be the development of all server-side logic, definition and maintenance of the central database, and ensuring high performance and responsiveness to requests from the front-end. You will also be responsible for integrating the front-end elements built by your co-workers into the application. Therefore, a basic understanding of front-end technologies is necessary as well.

Send your CV to hr@thefullerlife.com"
3054,https://www.glassdoor.co.in/partner/jobListing.htm?pos=615&ao=437149&s=58&guid=0000016baf34fd599b179ddf604b3e5b&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_eb2cb08c&cb=1562012614383&jobListingId=3274661711,Frontend Developer,Needle,Bengaluru,"To power our initiatives we are looking for someone who can define the role of a purist Frontend engineer to start with but will have the opportunity to grow into a full stack developer later, and also grow on to be a product leader herself/himself. We use a lot of angular.js across our applications along with Jquery, Bootstrap, Git. In addition, the experience of working on creating unique application experiences across a range of devices definitely counts. Also, the inherent excitement to explore anything new that comes up.

Requirements:

Has the lead your own way spirit.

Honest, transparent and place the team before their personal agenda.

You have done something with your skills till date, and are willing to learn, we should be good.

Gradually we expect you to be able to take ownership of your own product line.

Responsibilities:

You will initially work from scratch on a pretty large enterprise application and also work on our internal R&D."
3055,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1129&ao=437149&s=58&guid=0000016baf35a6bb9eb814dab58aab11&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_bc3d2317&cb=1562012657770&jobListingId=3200679142,HTML Developer,technosoft corporation,Bengaluru,"Summary:

Synthesize design and development, bringing innovative product concepts to life through front-end engineering and prototyping. The UX Engineer / Front End Developer will be responsible for converting the design to HTML format, integrate that further with .net MVC & Angular, fixing Front end related issues in the development environment by reviewing & refining the code. Review UI on recommended browsers and fix browser related issues. The Front End Developer will partner closely with UX Designer as well as Engineering Backend Development teams.

Responsibilities:

Develop simple, elegant solutions to complex UI problems using clean, modular code.
Mentor team members on best practices
Have ownership of your work, accountable for your results
Convert Design to HTML5 format using CSS3/JavaScript/jQuery.
Creating cross-browser compatible module/components and testing the same.
Bootstrap (knowledge on how the grid systems work)
Object Oriented JavaScript
Integrating the HTML code with the .NET team (basic understanding)
Implementing Accessibility (ADA) code based on WCAG Level AA
Testing using screen readers like JAWS and browser plugins like WAVE
Working experience in Agile Methodology with Scrum model
Partner with researchers, designers, developers and other stakeholders to develop and visually polish hi-fidelity interfaces.
Successfully present and participate in product and design discussions within cross functional product team meetings to elicit constructive feedback.

Education:

Post Graduate / Engineer, Bachelors or masterâ€™s degree in Computer Science

Competencies:

Skilled in general software development practices and can apply these principles effectively to a variety of environments.
Experience of HTML5, CSS, SASS or LESS, JQuery, Sigma JS would be essential.
Experience in rendering various visualization forms like chart, graph, tree, map and many others.
Proven technical expertise with Bootstrap and Foundation.
Familiar with Service-Oriented Architecture (SOA).
Develop responsive design websites using frameworks like Bootstrap.
Develop screens using JavaScript frameworks like JQuery, Angular and Backbone.
Must be are eager to learn, seek out new solutions and can adapt quickly within a dynamic technical environment.
Excellent communication and self-motivation skills.
Ability to adapt quickly to changing priorities and unforeseen requests
Proven interpersonal, analytical, attention to detail/strategy, and creative problem-solving skills
Proven ability to work independently
Experience developing code within an agile environment
Passionate about technology
Must be able to work with minimal supervision on multiple concurrent projects
Proficient understanding of cross-browser compatibility issues and ways to work around them.
Familiarity with Agile/Scrum software development methodologies.

Level of Skills:

HTML5 - [Expert]
Angular - [Proficient]
JQuery - [Advanced]
SASS or LESS - [Advanced]
CSS3 - [Advanced]
Sigma JS - [Proficient]
"
3056,https://www.glassdoor.co.in/partner/jobListing.htm?pos=408&ao=437149&s=58&guid=0000016baf34bed49c3a68688a2b7ec9&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_058ea96b&cb=1562012598409&jobListingId=3218897009,Web developer,Xpheno,Bengaluru,"Web developer, Angular, HTML and CSS ETC

Salary : Not Disclosed by Recruiter

Industry : IT Software - Other

Functional Area : IT Software - Other

Role Category : Computer/IT

Employment Type : Full-Time"
3058,https://www.glassdoor.co.in/partner/jobListing.htm?pos=2111&ao=462346&s=58&guid=0000016baf37072bbe2b22859055034c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_df020d23&cb=1562012748040&jobListingId=3156568727,"Principal Developer, Commerce Platform",Atlassian,Bengaluru,"Atlassian is searching for a Principal Engineer to join the new Commerce team in Bengaluru, India.The teams mission is to transform our billing & payments platform to allow Atlassian to scale its self-service B2B sales model and drive revenue and monthly active users (MAU) growth.The Commerce team is in a unique position within Atlassian. We are at the centre of a lot of key strategic business-value driven initiatives and are responsible for delivering an amazing customer experience that allows our customers to try & buy our products with ease and delight. Can you help in transforming our platform to scale with our ever growing product line and customer base? Would you be able to take strong technical ownership of our product offerings to ensure we are building scalable and reliable services that delight end-users? If you answered 'Yes' - read on...Where youll make an impactYou and the team will drive the transformation of some of our key Commerce services to support our fast growing customer base right from small companies to large enterprises.In this role you will have autonomy to design, build, maintain and be responsible for the services that will form our newly transformed platform.You will champion new features and improvements that will make a difference to not only your team but key company metrics such as adoption rates for our cloud products, purchase conversion rates, support ticket reduction, reduced time to market.You will use your deep technical skills to help guide and mentor other developers, product managers and senior managers, ensuring the team understands the vision, is on-board with it, and is moving towards achieving the teams goals.Initially you will be working closely, cross-Geo with our core development teams in Sydney and other Atlassian product teams to help build the technical direction for the team, and help us support & transform our existing platform. You might get an opportunity to travel to collaborate with teams across the globe.More about youOn your first day, we'll expect you to have:10+ years of experience designing and building production-level web applicationsExtensive experience and a strong depth of knowledge in Java, Spring Framework, HibernateExperience with HTML, CSS and modern JavaScript frameworks (e.g., React, AngularJS, Vue)Knowledge of Database technologies (e.g. RDBMS like Oracle or Postgres)Experience building services from the ground up from gathering requirements, design, build, deploy and ownershipPractical knowledge of agile software development methodologies (e.g., XP, scrum)Solid understanding of micro-services oriented architecture and extensible REST APIsA strong team player mindset with experience in mentoring developers (via tech design reviews & sparring, code reviews etc) and an ability to effectively collaborate on ideas and designs with other architects and developers in Atlassian.Excited by dynamic projects and adept at problem solving through ambiguityNice to have, but not mandatory:eCommerce / Billing / Payments experienceExperience with Typescript, Redux, Redux-SagaExperience with modern JavaScript unit testing frameworks (e.g., Mocha, Chai)Experience with large scale web applicationsExperience with continuous delivery and infrastructure as codeExperience engineering software systems of large scope and complexityExperience in large scale transformation (think monolith to micro-services)Understanding of front-end architectureUnderstanding of SaaS, PaaS, LaaS industry with hands on experience with public cloud offerings (e.g., AWS, Azure)More about our benefitsWhether you work in an office or a distributed team, Atlassian is highly collaborative and yes, fun! To support you at work (and play) we offer some fantastic perks: ample time off to relax and recharge, flexible working options, five paid volunteer days a year for your favourite cause, an annual allowance to support your learning & growth, unique ShipIt days, a company paid trip after five years and lots more.More about AtlassianSoftware is changing the world, and were at the center of it all. With a customer list that reads like a who's who in tech, and a highly disruptive business model, were advancing the art of team collaboration with products like Jira Software, Confluence, Bitbucket, and Trello. Driven by honest values, an amazing culture, and consistent revenue growth, were out to unleash the potential of every team. From Amsterdam and Austin to Sydney and San Francisco, were looking for people who are powered by passion and eager to do the best work of their lives in a highly autonomous yet collaborative, no B.S. environment.Additional InformationWe believe that the unique contributions of all Atlassians is the driver of our success. To make sure that our products and culture continue to incorporate everyone's perspectives and experience we never discriminate on the basis of race, religion, national origin, gender identity or expression, sexual orientation, age, or marital, veteran, or disability status.All your information will be kept confidential according to EEO guidelines."
3059,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1324&ao=437149&s=58&guid=0000016baf35eaf4b2fa7fc93bf0f967&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_29369a2b&cb=1562012675258&jobListingId=3201355573,Senior UI/ Front End Developer,Bengaluru,Bengaluru,"Atlassian is searching for a Principal Engineer to join the new Commerce team in Bengaluru, India.The teams mission is to transform our billing & payments platform to allow Atlassian to scale its self-service B2B sales model and drive revenue and monthly active users (MAU) growth.The Commerce team is in a unique position within Atlassian. We are at the centre of a lot of key strategic business-value driven initiatives and are responsible for delivering an amazing customer experience that allows our customers to try & buy our products with ease and delight. Can you help in transforming our platform to scale with our ever growing product line and customer base? Would you be able to take strong technical ownership of our product offerings to ensure we are building scalable and reliable services that delight end-users? If you answered 'Yes' - read on...Where youll make an impactYou and the team will drive the transformation of some of our key Commerce services to support our fast growing customer base right from small companies to large enterprises.In this role you will have autonomy to design, build, maintain and be responsible for the services that will form our newly transformed platform.You will champion new features and improvements that will make a difference to not only your team but key company metrics such as adoption rates for our cloud products, purchase conversion rates, support ticket reduction, reduced time to market.You will use your deep technical skills to help guide and mentor other developers, product managers and senior managers, ensuring the team understands the vision, is on-board with it, and is moving towards achieving the teams goals.Initially you will be working closely, cross-Geo with our core development teams in Sydney and other Atlassian product teams to help build the technical direction for the team, and help us support & transform our existing platform. You might get an opportunity to travel to collaborate with teams across the globe.More about youOn your first day, we'll expect you to have:10+ years of experience designing and building production-level web applicationsExtensive experience and a strong depth of knowledge in Java, Spring Framework, HibernateExperience with HTML, CSS and modern JavaScript frameworks (e.g., React, AngularJS, Vue)Knowledge of Database technologies (e.g. RDBMS like Oracle or Postgres)Experience building services from the ground up from gathering requirements, design, build, deploy and ownershipPractical knowledge of agile software development methodologies (e.g., XP, scrum)Solid understanding of micro-services oriented architecture and extensible REST APIsA strong team player mindset with experience in mentoring developers (via tech design reviews & sparring, code reviews etc) and an ability to effectively collaborate on ideas and designs with other architects and developers in Atlassian.Excited by dynamic projects and adept at problem solving through ambiguityNice to have, but not mandatory:eCommerce / Billing / Payments experienceExperience with Typescript, Redux, Redux-SagaExperience with modern JavaScript unit testing frameworks (e.g., Mocha, Chai)Experience with large scale web applicationsExperience with continuous delivery and infrastructure as codeExperience engineering software systems of large scope and complexityExperience in large scale transformation (think monolith to micro-services)Understanding of front-end architectureUnderstanding of SaaS, PaaS, LaaS industry with hands on experience with public cloud offerings (e.g., AWS, Azure)More about our benefitsWhether you work in an office or a distributed team, Atlassian is highly collaborative and yes, fun! To support you at work (and play) we offer some fantastic perks: ample time off to relax and recharge, flexible working options, five paid volunteer days a year for your favourite cause, an annual allowance to support your learning & growth, unique ShipIt days, a company paid trip after five years and lots more.More about AtlassianSoftware is changing the world, and were at the center of it all. With a customer list that reads like a who's who in tech, and a highly disruptive business model, were advancing the art of team collaboration with products like Jira Software, Confluence, Bitbucket, and Trello. Driven by honest values, an amazing culture, and consistent revenue growth, were out to unleash the potential of every team. From Amsterdam and Austin to Sydney and San Francisco, were looking for people who are powered by passion and eager to do the best work of their lives in a highly autonomous yet collaborative, no B.S. environment.Additional InformationWe believe that the unique contributions of all Atlassians is the driver of our success. To make sure that our products and culture continue to incorporate everyone's perspectives and experience we never discriminate on the basis of race, religion, national origin, gender identity or expression, sexual orientation, age, or marital, veteran, or disability status.All your information will be kept confidential according to EEO guidelines."
3066,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1027&ao=437149&s=58&guid=0000016baf358938afa41b4a890dac05&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_2543db4b&cb=1562012650263&jobListingId=3257046722,UI Developer,Unbxd,Bengaluru," As a User Interface (UI) developer, you will be responsible to design and implement the Unbxd Browse & Marketplace roadmap. You will own and drive UI strategy for the whole project producing high performing, scalable, robust and best in the class user interface.  You will solve complex design and coding challenges, build frameworks, build reusable components, establish coding guidelines and provide guidance to other team members. You will collaborate with other UI and UX professionals, backend engineers and product management to realize and deliver new capabilities to customers in a fast-paced work environment. Requirements: Bachelor's Degree in Computer Science/Engineering or related fields.  2-4 years of application development experience for enterprise software or consumer web application.  Ninja level experience with Object Oriented JavaScript & Jquery.  Deep understanding of at least two of jQuery, ReactJS, Backbone.js, AngularJS and Highcharts.js.  Experience in leading module /project.  Extensive experience developing complete Ajax based REST single page applications.  Extensive knowledge of HTTP and REST.  Must be proficient at resolving cross-browser compatibility issues.  Strong problem identification and problem-solving skills.  Experience in building B2B e-commerce applications.  Experience in server-side programming languages like Ruby, NodeJS, Java etc."
3067,https://www.glassdoor.co.in/partner/jobListing.htm?pos=2909&ao=437149&s=58&guid=0000016baf380ff7a312bdc7bdc88995&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_e80eca9f&cb=1562012815869&jobListingId=3201429579,Full Stack Developer,Indian Angel network,Bengaluru,"Design, development and maintenance of DrivoJoy backend APIs and other in-house applications. The developer will lead the entire SDLC right from requirements gathering, designing, implementation until delivery and post launch support

Build efficient APIs that will result in a highly responsive and fast application

Communicate effectively with business owners to understand problems and propose innovative solutions.

Optimize code for quality & performance and incorporate Code Review Feedback

Translate application storyboards and use cases into functional applications

Design systems that simplify and enhance customer experience

Efficiently multi-task between multiple critical business projects.

Demonstrate strong work ethics to meet commitments and timelines

Participate in architecture and technical level discussions

Keep self-updated with latest technologies in web, mobile and cloud space and lead web development efforts including hiring, mentoring and advising peers

Candidate Profile

3+ years of experience in developing large scale web apps - source code control, continuous integration, deployment and documentation

Back-end experience preferred: MVC Frameworks - .NET, ASP.Net Web API, Django

Languages: Java, Python, C#, HTML, CSS, JavaScript

Web servers: IIS, Gunicorn, nGinx

Caching: Redis, Memcached, Elasticache etc.

Front-end experience required: AngularJS, jQuery and related libraries and plugins

Experience building RESTful APIs and Knowledge of Web Services required like: JSON, SOAP, REST and XML based web services.

Data modeling and storage: Relational databases (MySQL, PostgreSQL), document stores (MongoDB)

Knowledge of algorithms, data structures, OOP concepts and modularized software

Knowledge of web user interface unit testing, profiling, and code tuning

Additional advantage if you have knowledge of: SOLR, Elastic search

Exposure to Amazon Web Services(AWS), Redis, Aeropspike is a plus

Fast learner, flexible and able to work well within a cross-functional team environment

Should be comfortable with Version control such as GIT and Git Workflows

Understand Full stack and tools - Web servers, Scripting languages, Database, Indexed search, Cloud Server architecture, API based backend, Mobile/Data Sync Architectures, Continuous integration, Automated Testing etc.

Have a strong sense of ownership, drive and ability to deliver results in assigned time.

Previous experience working in a start-up environment is a big plus

Bachelor's Degree in Computer Science or related field"
3074,https://www.glassdoor.co.in/partner/jobListing.htm?pos=327&ao=437149&s=58&guid=0000016baf3499f4a7aa3b9cb7377ae3&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_a3c3c63f&cb=1562012588965&jobListingId=3272622184,Front - End Developer,Dotball Interactive,Bengaluru,"Responsibilities:

Developing new user-facing features for Android and iOS apps using React.js.

Building reusable components and front-end libraries for future use.

Translating designs and wireframes into high quality code.

Optimizing components for maximum performance across a vast array of web- capable devices and browsers.

Write, audit, and improve our test coverage.

Requirements:

Thorough understanding of React.js, its core principles and work flows (Flux or Redux).

Strong hands on experience in developing robust web application with JavaScript (ES2015 preferable).

Know the basics of bundling tools such as webpack, grunt, gulp etc.

Familiar with concepts like Isomorphic web apps, state management, push state, local storage, and promises.

Knowledge of git."
3075,https://www.glassdoor.co.in/partner/jobListing.htm?pos=116&ao=134644&s=58&guid=0000016baf34450ba12168bb55afefd0&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_1494d886&cb=1562012567390&jobListingId=3135610003,Front End Developer - Server,Atlassian,Bengaluru," Have you ever built a plugin for an Atlassian product and wished that the tooling and processes were simpler? Here is your chance to reinvigorate and reinvent the developer experience!  60,000+ customers use Atlassian software and Atlassian Server team is fully responsible for all self-hosted products sold by Atlassian. This covers all of our Server and Data Center products - e.g. Jira Software, Jira Service Desk, Confluence, Bitbucket, Bamboo, etc.  As a UI Developer on Jira Service Desk, you will advance our mission to unleash the potential in every team by driving key elements of our ITSM strategy, with a specific focus on Jira Service Desk Server and Data Center offerings. You will focus on one of the strategic themes that culminate in helping our customers build a lean, mean, ITSM machine. You will inspire and energize the product team by defining the vision, evaluating market opportunities, analyzing industry trends as well as customer and partner needs, and prioritizing features and improvements. Your work will impact thousands of customers including some of the leaders in their industries, as you define the foundations for how teams connect, collaborate, and accomplish amazing things. Whereâ€‹ you'llâ€‹ makeâ€‹ anâ€‹ impact We are building two complete JSD teams in BLR - developers, product managers, designers, tech writers, and QE - and will have complete ownership of planning, designing, developing, testing and shipping new JSD features. Youâ€™ll be among the first few developers to join our Bengaluru office and will have the unique opportunity to help us to build the teams, shape the culture, develop a centre of excellence and establish a strong brand for the centre within all Atlassian communities.You will have the opportunity to travel to other offices in Sydney and Poland to build strong bonds with existing Server teams.  On your first day, we'd love for you to have:  â€¢ Specialisation in Javascript, HTML, CSS  â€¢ Knowledge of React, ES6 and Webpack  â€¢ Deep understanding of front-end architecture and data-driven development  â€¢ Excellent design thinking  â€¢ Passion about design and UX  â€¢ Ability to work with designers iteratively  â€¢ Understanding of how to build performant, decoupled, testable, maintainable code  â€¢ Enjoyment of sharing knowledge with teammates, and working collaboratively when you need help  â€¢ Knowledge on Backbone JS .  â€¢ Knowledge in Agile methodology and open-source technology"
3076,https://www.glassdoor.co.in/partner/jobListing.htm?pos=911&ao=437149&s=58&guid=0000016baf35610d8eee7ccee2a7d186&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_ea8ad1c7&cb=1562012639970&jobListingId=3270337129,CS - Full Stack Developer / Front End Developer,Adobe,Bengaluru,"Responsibilities:

Build web frontend solutions using HTML, CSS, JavaScript, React/Angular JS, Bootstrap and other web development technologies.

Write high quality, maintainable, and robust frontend code.

Develop web portals, sites, pages, microservices/APIs, and web application integrations.

Adopt best practices in software development: design, testing, version control, documentation, build, deployment, and operations.

Respond, troubleshoot, and support production systems, performance, reliability, and scalability issues.

Perform your own pre-deployment QA and implement comprehensive unit tests for confirming functionality and performance of new code.

Be a part of an engineering team on-call rotation for escalations.

Requirements:

Strong front end and web backends development experience, with Ruby on Rails, Javascript, Webpacker, REST APIs, Redis, Elastic Search, or similar tech stacks.

Proficiency in the latest technologies like React/Angular/Vue/Bootstrap, Redux, Ruby, Ruby on Rails, Progressive web applications.

Expert level understanding of MVC framework and concepts like HTML, DOM, CSS, REST, AJAX, responsive design, Test-Driven Development.

Able to define APIs and integrate them into web applications using XML, JSON, SOAP/REST APIs.

Knowledge of relational databases and backend architecture and languages (Java, Python, or C++)."
3078,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1425&ao=437149&s=58&guid=0000016baf3610d2ab5e57cd9947ab61&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_6ed3b106&cb=1562012685455&jobListingId=3270337097,UI Developer,Ola,Bengaluru,"Requirements:

You are an expert in HTML, CSS, JavaScript and jQuery.

You have worked on javascript frameworks like Angular, React or Vue.

You love building things, and have built complex consumer web applications in the past.

You have a sound understanding of data structures and algorithms.

You understand how website-backend interacts with front-end as well as the myriad external APIs.

You are comfortable bringing up and troubleshooting cloud-based development environments."
3086,https://www.glassdoor.co.in/partner/jobListing.htm?pos=2815&ao=4120&s=58&guid=0000016baf37eceebd47b9ca1087a541&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&ea=1&cs=1_94246f20&cb=1562012806813&jobListingId=3265441985,NodeJs Developer,Tech Active Solutions India,Bengaluru," Role Type: Full Time  Work Experience: 1-3 YEAR  Location: Bangalore DescriptionWe are looking for a Node.js Developer responsible for managing the interchange of data between the server and the users. Your primary focus will be the development of all server-side logic, definition and maintenance of the central database, and ensuring high performance and responsiveness to requests from the front-end. You will also be responsible for integrating the front-end elements built by your co-workers into the application. Therefore, a basic understanding of front-end technologies is necessary as well. Desired skills: Strong proficiency with JavaScript.Knowledge of Node.js and frameworks available for it.Understanding the nature of asynchronous programming and its quirks and workaroundsGood understanding of server-side templating languages.Good understanding of server-side CSS preprocessorsGood understanding of front-end technologies, such as HTML5, and CSS3Integration of multiple data sources and databases into one systemUnderstanding fundamental design principles behind a scalable applicationUnderstanding differences between multiple delivery platforms, such as mobile vs. desktop, and optimizing output to match the specific platformCreating database schemas that represent and support business processesImplementing automated testing platforms and unit tests Responsibilities: Integration of user-facing elements developed by front-end developers with server side logicWriting reusable, testable, and efficient codeDesign and implementation of low-latency, high-availability, and performant applicationsImplementation of security and data protectionIntegration of data storage solutions . To Apply: Email resume and a summary of your interest in working with us to hr@active.agencySubject Name:Software Developer (NodeJs)- BANGALOREif your portfolio and experience interest us then we will do short interview."
3087,https://www.glassdoor.co.in/partner/jobListing.htm?pos=124&ao=437149&s=58&guid=0000016baf34450ba12168bb55afefd0&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_d43c301a&cb=1562012567406&jobListingId=3201405542,Front end developer,YourDOST,Bengaluru,"QUALIFICATIONS / SKILLS

Must be efficient in front end technologies like MVC framework, bootstrap and HTML/CSS

Minimum 1 years experience

Good coding skills and great problem solving skills.

Sense of design and aesthetics.

Interested to work in a dynamic start-up environment

ï»¿

PREFERRED SKILLS

Experience in server side technology stack (J2EE/ Java)

ROLE & RESPONSIBILITIES

Quality, On-time delivery of agreed deliverables

Own one or more modules of the project under development

Adhere to company and project standards and guidelines

Ability to experiment and integrate new technologies and frameworks

Maintain high team morale"
3092,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1913&ao=437149&s=58&guid=0000016baf36bfd88ceeaa194047357b&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_939466ec&cb=1562012729777&jobListingId=3201254410,Web Designer,Verbinden Communication,Bengaluru,"We are looking for a talented UI Designer to create amazing user experiences. The ideal candidate will thrive in a work environment that requires strong problem solving skills and independent self-direction, coupled with an aptitude for team collaboration and open communication.

Keyskills: Prototyping, Storyboarding, Illustrating, HTML

Education: Any Graduate

Experience: 1 - 3 yrs

Positions: 2"
